Move Component(s) Origin to Grid
Filename     : D:\Documents\yujiangtao\aaa1\aaa2\Intermediate_LCL_Revised_20230525.PcbDoc
Date         : 2024/2/22
Time         : 16:51:43
Time Elapsed : 00:00:00


    Small Component TP18-PWMEN2 (9610mil,13240mil) on Top Layer - Component origin is already ON grid.
    SMT Small Component R59_2-20 (12876.166mil,12406.614mil) on Top Layer - Component pads are OFF grid. No action taken.
    SMT Small Component R59_1-20 (13434.106mil,12409.854mil) on Top Layer - Component pads are OFF grid. No action taken.
    SMT Small Component R58_6-20 (11056.386mil,14706.614mil) on Top Layer - Component pads are OFF grid. No action taken.
    SMT Small Component R58_5-20 (10344.325mil,14699.854mil) on Top Layer - Component pads are OFF grid. No action taken.
    SMT Small Component R58_4-20 (9659.363mil,14701.123mil) on Top Layer - Component pads are OFF grid. No action taken.
    SMT Small Component R58_3-20 (12944.325mil,11679.854mil) on Top Layer - Component pads are OFF grid. No action taken.
    SMT Small Component R58_2-20 (12946.386mil,12406.614mil) on Top Layer - Component pads are OFF grid. No action taken.
    SMT Small Component R58_1-20 (13504.325mil,12409.854mil) on Top Layer - Component pads are OFF grid. No action taken.
    SMT Small Component R57_6-0 (10852.061mil,14616.76mil) on Top Layer - Component pads are OFF grid. No action taken.
    SMT Small Component R57_5-0 (10140mil,14610mil) on Top Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    SMT Small Component R57_4-0 (9455.038mil,14611.269mil) on Top Layer - Component pads are OFF grid. No action taken.
    SMT Small Component R57_3-0 (12740mil,11590mil) on Top Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    SMT Small Component R57_2-0 (12742.061mil,12316.76mil) on Top Layer - Component pads are OFF grid. No action taken.
    SMT Small Component R57_1-0 (13300mil,12320mil) on Top Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    SMT Small Component C95_6-0.1uF (7250.448mil,14783.57mil) on Top Layer - Component pads are OFF grid. No action taken.
    SMT Small Component C95_5-0.1uF (6590mil,14790mil) on Top Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    SMT Small Component C95_4-0.1uF (5870.448mil,14790.57mil) on Top Layer - Component pads are OFF grid. No action taken.
    SMT Small Component C95_3-0.1uF (7220.448mil,15670.57mil) on Top Layer - Component pads are OFF grid. No action taken.
    SMT Small Component C95_2-0.1uF (6590.448mil,15670.57mil) on Top Layer - Component pads are OFF grid. No action taken.
    SMT Small Component C95_1-0.1uF (5870mil,15680mil) on Top Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    SMT Small Component C94_6-0.1uF (7269.307mil,14885.539mil) on Top Layer - Component pads are OFF grid. No action taken.
    SMT Small Component C94_5-0.1uF (6608.859mil,14891.969mil) on Top Layer - Component pads are OFF grid. No action taken.
    SMT Small Component C94_4-0.1uF (5889.307mil,14892.539mil) on Top Layer - Component pads are OFF grid. No action taken.
    SMT Small Component C94_3-0.1uF (7239.307mil,15772.539mil) on Top Layer - Component pads are OFF grid. No action taken.
    SMT Small Component C94_2-0.1uF (6609.307mil,15772.539mil) on Top Layer - Component pads are OFF grid. No action taken.
    SMT Small Component C94_1-0.1uF (5888.859mil,15781.969mil) on Top Layer - Component pads are OFF grid. No action taken.
    SMT Small Component C93_6-1500pF (7147.448mil,14486.11mil) on Top Layer - Component pads are OFF grid. No action taken.
    SMT Small Component C93_5-1500pF (6487mil,14492.54mil) on Top Layer - Component pads are OFF grid. No action taken.
    SMT Small Component C93_4-1500pF (5767.448mil,14493.11mil) on Top Layer - Component pads are OFF grid. No action taken.
    SMT Small Component C93_3-1500pF (7117.448mil,15373.11mil) on Top Layer - Component pads are OFF grid. No action taken.
    SMT Small Component C93_2-1500pF (6487.448mil,15373.11mil) on Top Layer - Component pads are OFF grid. No action taken.
    SMT Small Component C93_1-1500pF (5767mil,15382.54mil) on Top Layer - Component pads are OFF grid. No action taken.
    SMT Small Component C92_6-0.033uF (7029.346mil,14538.157mil) on Top Layer - Component pads are OFF grid. No action taken.
    SMT Small Component C92_5-0.033uF (6368.898mil,14544.586mil) on Top Layer - Component pads are OFF grid. No action taken.
    SMT Small Component C92_4-0.033uF (5649.346mil,14545.157mil) on Top Layer - Component pads are OFF grid. No action taken.
    SMT Small Component C92_3-0.033uF (6999.346mil,15425.157mil) on Top Layer - Component pads are OFF grid. No action taken.
    SMT Small Component C92_2-0.033uF (6369.346mil,15425.157mil) on Top Layer - Component pads are OFF grid. No action taken.
    SMT Small Component C92_1-0.033uF (5648.898mil,15434.586mil) on Top Layer - Component pads are OFF grid. No action taken.
    SMT Small Component C69_2-2200pF (3600mil,13970mil) on Top Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    SMT Small Component C69_1-2200pF (4581.496mil,13970mil) on Top Layer - Component pads are OFF grid. No action taken.
    SMT Small Component C68_2-0.1uF (3630mil,13900mil) on Top Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    SMT Small Component C68_1-0.1uF (4611.496mil,13900mil) on Top Layer - Component pads are OFF grid. No action taken.
    SMT Small Component C67_2-2200pF (3080mil,13770mil) on Top Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    SMT Small Component C67_1-2200pF (4061.496mil,13770mil) on Top Layer - Component pads are OFF grid. No action taken.
    SMT Small Component C66_2-0.1uF (3110mil,13700mil) on Top Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    SMT Small Component C66_1-0.1uF (4091.496mil,13700mil) on Top Layer - Component pads are OFF grid. No action taken.
    SMT Small Component C65_2-0.1uF (3580mil,13700mil) on Top Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    SMT Small Component C65_1-0.1uF (4561.496mil,13700mil) on Top Layer - Component pads are OFF grid. No action taken.
    SMT Small Component C64_2-2200pF (3230mil,13970mil) on Top Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    SMT Small Component C64_1-2200pF (4211.496mil,13970mil) on Top Layer - Component pads are OFF grid. No action taken.
    SMT Small Component C63_2-0.1uF (3260mil,13900mil) on Top Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    SMT Small Component C63_1-0.1uF (4241.496mil,13900mil) on Top Layer - Component pads are OFF grid. No action taken.
    SMT Small Component C62_6-47pF (10955.093mil,14620mil) on Top Layer - Component pads are OFF grid. No action taken.
    SMT Small Component C62_5-47pF (10243.032mil,14613.24mil) on Top Layer - Component pads are OFF grid. No action taken.
    SMT Small Component C62_4-47pF (9558.07mil,14614.509mil) on Top Layer - Component pads are OFF grid. No action taken.
    SMT Small Component C62_3-47pF (12843.032mil,11593.24mil) on Top Layer - Component pads are OFF grid. No action taken.
    SMT Small Component C62_2-47pF (12845.093mil,12320mil) on Top Layer - Component pads are OFF grid. No action taken.
    SMT Small Component C62_1-47pF (13403.032mil,12323.24mil) on Top Layer - Component pads are OFF grid. No action taken.
    SMT Small Component C61_6-47pF (11088.504mil,14620mil) on Top Layer - Component pads are OFF grid. No action taken.
    SMT Small Component C61_5-47pF (10376.443mil,14613.24mil) on Top Layer - Component pads are OFF grid. No action taken.
    SMT Small Component C61_4-47pF (9691.482mil,14614.509mil) on Top Layer - Component pads are OFF grid. No action taken.
    SMT Small Component C61_3-47pF (12976.443mil,11593.24mil) on Top Layer - Component pads are OFF grid. No action taken.
    SMT Small Component C61_2-47pF (12978.504mil,12320mil) on Top Layer - Component pads are OFF grid. No action taken.
    SMT Small Component C61_1-47pF (13536.443mil,12323.24mil) on Top Layer - Component pads are OFF grid. No action taken.
    SMT Small Component C60_6-100nF (11207.022mil,14513.995mil) on Top Layer - Component pads are OFF grid. No action taken.
    SMT Small Component C60_5-100nF (10494.962mil,14507.235mil) on Top Layer - Component pads are OFF grid. No action taken.
    SMT Small Component C60_4-100nF (9810mil,14508.504mil) on Top Layer - Component pads are OFF grid. No action taken.
    SMT Small Component C60_3-100nF (13094.962mil,11487.235mil) on Top Layer - Component pads are OFF grid. No action taken.
    SMT Small Component C60_2-100nF (13097.022mil,12213.995mil) on Top Layer - Component pads are OFF grid. No action taken.
    SMT Small Component C60_1-100nF (13654.962mil,12217.235mil) on Top Layer - Component pads are OFF grid. No action taken.
    SMT Small Component C59_6-2.2uF (10852.061mil,14516.76mil) on Top Layer - Component pads are OFF grid. No action taken.
    SMT Small Component C59_5-2.2uF (10140mil,14510mil) on Top Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    SMT Small Component C59_4-2.2uF (9455.038mil,14511.269mil) on Top Layer - Component pads are OFF grid. No action taken.
    SMT Small Component C59_3-2.2uF (12740mil,11490mil) on Top Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    SMT Small Component C59_2-2.2uF (12742.061mil,12216.76mil) on Top Layer - Component pads are OFF grid. No action taken.
    SMT Small Component C59_1-2.2uF (13300mil,12220mil) on Top Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    SMT Small Component C58_6-3.3uF (11232.061mil,14416.76mil) on Top Layer - Component pads are OFF grid. No action taken.
    SMT Small Component C58_5-3.3uF (10520mil,14410mil) on Top Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    SMT Small Component C58_4-3.3uF (9835.038mil,14411.269mil) on Top Layer - Component pads are OFF grid. No action taken.
    SMT Small Component C58_3-3.3uF (13120mil,11390mil) on Top Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    SMT Small Component C58_2-3.3uF (13122.061mil,12116.76mil) on Top Layer - Component pads are OFF grid. No action taken.
    SMT Small Component C58_1-3.3uF (13680mil,12120mil) on Top Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    SMT Small Component C57_6-3.3uF (11232.061mil,14373.427mil) on Top Layer - Component pads are OFF grid. No action taken.
    SMT Small Component C57_5-3.3uF (10520mil,14366.667mil) on Top Layer - Component pads are OFF grid. No action taken.
    SMT Small Component C57_4-3.3uF (9835.038mil,14367.935mil) on Top Layer - Component pads are OFF grid. No action taken.
    SMT Small Component C57_3-3.3uF (13120mil,11346.667mil) on Top Layer - Component pads are OFF grid. No action taken.
    SMT Small Component C57_2-3.3uF (13122.061mil,12073.427mil) on Top Layer - Component pads are OFF grid. No action taken.
    SMT Small Component C57_1-3.3uF (13680mil,12076.667mil) on Top Layer - Component pads are OFF grid. No action taken.
    SMT Small Component C56_6-100nF (11232.061mil,14330.093mil) on Top Layer - Component pads are OFF grid. No action taken.
    SMT Small Component C56_5-100nF (10520mil,14323.333mil) on Top Layer - Component pads are OFF grid. No action taken.
    SMT Small Component C56_4-100nF (9835.038mil,14324.602mil) on Top Layer - Component pads are OFF grid. No action taken.
    SMT Small Component C56_3-100nF (13120mil,11303.333mil) on Top Layer - Component pads are OFF grid. No action taken.
    SMT Small Component C56_2-100nF (13122.061mil,12030.093mil) on Top Layer - Component pads are OFF grid. No action taken.
    SMT Small Component C56_1-100nF (13680mil,12033.333mil) on Top Layer - Component pads are OFF grid. No action taken.
    SMT Small Component C55_6-3.3uF (11232.061mil,14286.76mil) on Top Layer - Component pads are OFF grid. No action taken.
    SMT Small Component C55_5-3.3uF (10520mil,14280mil) on Top Layer - Component pads are OFF grid. No action taken.
    SMT Small Component C55_4-3.3uF (9835.038mil,14281.269mil) on Top Layer - Component pads are OFF grid. No action taken.
    SMT Small Component C55_3-3.3uF (13120mil,11260mil) on Top Layer - Component pads are OFF grid. No action taken.
    SMT Small Component C55_2-3.3uF (13122.061mil,11986.76mil) on Top Layer - Component pads are OFF grid. No action taken.
    SMT Small Component C55_1-3.3uF (13680mil,11990mil) on Top Layer - Component pads are OFF grid. No action taken.
    SMT Small Component C20-4.7uF_1206 (10860mil,12120mil) on Bottom Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    SOIC Component U4-4ch Op Amp (11070mil,12130mil) on Top Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    SOIC Component U1-4ch Op Amp (2518.11mil,12318.858mil) on Top Layer - Component pads are OFF grid. No action taken.
    SMT Small Component R24_3-200k_0805 (2790mil,12510mil) on Bottom Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    SMT Small Component R24_2-200k_0805 (2750mil,12250mil) on Bottom Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    SMT Small Component R24_1-200k_0805 (2190mil,12210mil) on Bottom Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    SMT Small Component R23_3-10k_0805 (2822.598mil,12368.858mil) on Bottom Layer - Component pads are OFF grid. No action taken.
    SMT Small Component R23_2-10k_0805 (2782.598mil,12108.858mil) on Bottom Layer - Component pads are OFF grid. No action taken.
    SMT Small Component R23_1-10k_0805 (2262.598mil,12058.858mil) on Bottom Layer - Component pads are OFF grid. No action taken.
    SMT Small Component R22_3-10k_0805 (2500mil,12550mil) on Top Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    SMT Small Component R22_2-10k_0805 (2630mil,12030mil) on Top Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    SMT Small Component R22_1-10k_0805 (2370mil,12030mil) on Top Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    SMT Small Component R21_3-200k_0805 (2667.402mil,12550mil) on Top Layer - Component pads are OFF grid. No action taken.
    SMT Small Component R21_2-200k_0805 (2790mil,12132.598mil) on Top Layer - Component pads are OFF grid. No action taken.
    SMT Small Component R21_1-200k_0805 (2220mil,12130mil) on Top Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    SMT Small Component R20_3-200k_0805 (12370mil,12390mil) on Bottom Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    SMT Small Component R20_2-200k_0805 (12250mil,12160mil) on Bottom Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    SMT Small Component R20_1-200k_0805 (11660mil,12140mil) on Bottom Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    SMT Small Component R19_3-10k_0805 (12370mil,12270mil) on Bottom Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    SMT Small Component R19_2-10k_0805 (12270mil,11980mil) on Bottom Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    SMT Small Component R19_1-10k_0805 (11750mil,11980mil) on Bottom Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    SMT Small Component R18_3-10k_0805 (11920mil,12470mil) on Top Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    SMT Small Component R18_2-10k_0805 (12090mil,11940mil) on Top Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    SMT Small Component R18_1-10k_0805 (11690mil,12107.402mil) on Top Layer - Component pads are OFF grid. No action taken.
    SMT Small Component R17_3-200k_0805 (12137.402mil,12470mil) on Top Layer - Component pads are OFF grid. No action taken.
    SMT Small Component R17_2-200k_0805 (12270mil,11980mil) on Top Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    SMT Small Component R17_1-200k_0805 (11850mil,11940mil) on Top Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    SMT Small Component C31_3-4.7uF_1206 (7760mil,11950mil) on Bottom Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    SMT Small Component C31_2-4.7uF_1206 (8770mil,11940mil) on Bottom Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    SMT Small Component C31_1-4.7uF_1206 (9630mil,12140mil) on Bottom Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    SMT Small Component C30_3-100nF_0805 (7620mil,11960mil) on Bottom Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    SMT Small Component C30_2-100nF_0805 (8640mil,11958.11mil) on Bottom Layer - Component pads are OFF grid. No action taken.
    SMT Small Component C30_1-100nF_0805 (9650mil,12020mil) on Bottom Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    SMT Small Component C29_3-4.7uF_1206 (7960mil,11950mil) on Bottom Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    SMT Small Component C29_2-4.7uF_1206 (8940mil,11940mil) on Bottom Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    SMT Small Component C29_1-4.7uF_1206 (9960mil,11940mil) on Bottom Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    SMT Small Component C28_3-100nF_0805 (8110mil,11960mil) on Bottom Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    SMT Small Component C28_2-100nF_0805 (9100mil,11960mil) on Bottom Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    SMT Small Component C28_1-100nF_0805 (10180mil,11960mil) on Bottom Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    SMT Small Component C26_3-4.7uF_1206 (4410mil,12110mil) on Bottom Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    SMT Small Component C26_2-4.7uF_1206 (5570mil,11940mil) on Bottom Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    SMT Small Component C26_1-4.7uF_1206 (6620mil,11930mil) on Bottom Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    SMT Small Component C25_3-100nF_0805 (4420mil,11993.897mil) on Bottom Layer - Component pads are OFF grid. No action taken.
    SMT Small Component C25_2-100nF_0805 (5450mil,11960mil) on Bottom Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    SMT Small Component C25_1-100nF_0805 (6500mil,11960mil) on Bottom Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    SMT Small Component C24_3-4.7uF_1206 (4710mil,11960mil) on Bottom Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    SMT Small Component C24_2-4.7uF_1206 (5770mil,11940mil) on Bottom Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    SMT Small Component C24_1-4.7uF_1206 (6800mil,11930mil) on Bottom Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    SMT Small Component C23_3-100nF_0805 (4910mil,11968.11mil) on Bottom Layer - Component pads are OFF grid. No action taken.
    SMT Small Component C23_2-100nF_0805 (5970mil,11960mil) on Bottom Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    SMT Small Component C23_1-100nF_0805 (6930mil,11958.11mil) on Bottom Layer - Component pads are OFF grid. No action taken.
    SMT Small Component C19-100nF_0805 (10880mil,12000mil) on Bottom Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    SMT Small Component C18-4.7uF_1206 (11060mil,12280mil) on Bottom Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    SMT Small Component C17-100nF_0805 (10930mil,12300mil) on Bottom Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    SMT Small Component C15-4.7uF_1206 (12130mil,11940mil) on Bottom Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    SMT Small Component C14-100nF_0805 (12010mil,11960mil) on Bottom Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    SMT Small Component C13-4.7uF_1206 (11910mil,12460mil) on Bottom Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    SMT Small Component C12-100nF_0805 (11790mil,12477.402mil) on Bottom Layer - Component pads are OFF grid. No action taken.
    SMT Small Component C10-4.7uF_1206 (1380mil,12440mil) on Bottom Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    SMT Small Component C9-100nF_0805 (1500mil,12460mil) on Bottom Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    SMT Small Component C8-4.7uF_1206 (1710mil,12080mil) on Bottom Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    SMT Small Component C7-100nF_0805 (1590mil,12110mil) on Bottom Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    SMT Small Component C5-4.7uF_1206 (2452.598mil,12068.858mil) on Bottom Layer - Component pads are OFF grid. No action taken.
    SMT Small Component C4-100nF_0805 (2562.598mil,12108.858mil) on Bottom Layer - Component pads are OFF grid. No action taken.
    SMT Small Component C3-4.7uF_1206 (2260mil,12510mil) on Bottom Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    SMT Small Component C2-100nF_0805 (2380mil,12490mil) on Bottom Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    SMT Small Component C16-2.2uF_0805 (11217.16mil,11837.402mil) on Bottom Layer - Component pads are OFF grid. No action taken.
    SMT Small Component C11-2.2uF_0805 (11350mil,11830mil) on Top Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    SMT Small Component C6-2.2uF_0805 (1890mil,12120mil) on Bottom Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    SMT Small Component C1-2.2uF_0805 (1890mil,12120mil) on Top Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    SOIC Component U3-4ch Op Amp (12010mil,12220mil) on Top Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    SOIC Component U2-4ch Op Amp (1502.598mil,12288.858mil) on Top Layer - Component pads are OFF grid. No action taken.
    SMT Small Component R12-200k_0805 (11360mil,12280mil) on Bottom Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    SMT Small Component R11-10k_0805 (11060mil,11830mil) on Top Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    SMT Small Component R10-10k_0805 (11340mil,12052.598mil) on Top Layer - Component pads are OFF grid. No action taken.
    SMT Small Component R9-20k_0805 (11347.16mil,11840mil) on Bottom Layer - Component pads are OFF grid. No action taken.
    SMT Small Component R8-200k_0805 (11340mil,12250mil) on Top Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    SMT Small Component R7-20k_0805 (11220mil,11830mil) on Top Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    SMT Small Component R6-200k_0805 (1892.598mil,12338.858mil) on Bottom Layer - Component pads are OFF grid. No action taken.
    SMT Small Component R5-10k_0805 (1410mil,11970mil) on Top Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    SMT Small Component R4-10k_0805 (1502.598mil,12288.858mil) on Bottom Layer - Component pads are OFF grid. No action taken.
    SMT Small Component R3-20k_0805 (1892.598mil,12228.858mil) on Bottom Layer - Component pads are OFF grid. No action taken.
    SMT Small Component R2-200k_0805 (1862.598mil,12448.858mil) on Top Layer - Component pads are OFF grid. No action taken.
    SMT Small Component R1-20k_0805 (1892.598mil,12228.858mil) on Top Layer - Component pads are OFF grid. No action taken.
    Small Component C21-Earth Capacitor (12610mil,10930mil) on Top Layer - Component origin is already ON grid.
    Small Component J16-M5 Mounting Hole (9780mil,6870mil) on Top Layer - Component origin is already ON grid.
    Small Component J15-M5 Mounting Hole (1300mil,10540mil) on Top Layer - Component origin is already ON grid.
    Small Component J6-M5 Earthing Hole (13480mil,10900mil) on Top Layer - Component origin is already ON grid.
    Small Component J11-M5 Mounting Hole (10150mil,10540mil) on Top Layer - Component origin is already ON grid.
    Small Component J14-M5 Mounting Hole (5040mil,10540mil) on Top Layer - Component origin is already ON grid.
    Small Component J13-M5 Mounting Hole (1300mil,12890mil) on Top Layer - Component origin is already ON grid.
    Small Component J12-M5 Mounting Hole (13500mil,12890mil) on Top Layer - Component origin is already ON grid.
    Small Component J10-M5 Mounting Hole (13500mil,6900mil) on Top Layer - Component origin is already ON grid.
    Small Component J9-M5 Mounting Hole (1300mil,6910mil) on Top Layer - Component origin is already ON grid.
    Small Component J8-M5 Mounting Hole (5040mil,6860mil) on Top Layer - Component origin is already ON grid.
    Small Component TP19-GND (4470mil,13170mil) on Top Layer - Component origin is already ON grid.
    Small Component TP16-VDC (5180mil,12630mil) on Top Layer - Component origin is already ON grid.
    Small Component TP15-I3 (5170mil,12460mil) on Top Layer - Component origin is already ON grid.
    Small Component TP14-I2 (5470mil,12630mil) on Top Layer - Component origin is already ON grid.
    Small Component TP13-I1 (5470mil,12470mil) on Top Layer - Component origin is already ON grid.
    Small Component TP10-VC_1C (4910mil,12120mil) on Top Layer - Component origin is already ON grid.
    Small Component TP9-VC_1B (5980mil,12130mil) on Top Layer - Component origin is already ON grid.
    Small Component TP8-VC_1A (6960mil,12120mil) on Top Layer - Component origin is already ON grid.
    Small Component TP7-VC_2C (7950mil,12170mil) on Top Layer - Component origin is already ON grid.
    Small Component TP6-VC_2B (9000mil,12180mil) on Top Layer - Component origin is already ON grid.
    Small Component TP5-VC_2A (9990mil,12200mil) on Top Layer - Component origin is already ON grid.
    Small Component TP4-VDC (6790mil,12550mil) on Top Layer - Component origin is already ON grid.
    Small Component TP3-I2 (6780mil,12710mil) on Top Layer - Component origin is already ON grid.
    Small Component TP2-I1 (7070mil,12550mil) on Top Layer - Component origin is already ON grid.
    Small Component TP1-I3 (7070mil,12710mil) on Top Layer - Component origin is already ON grid.
    Component U6_1-LV25P (10070mil,11350mil) on Top Layer - Component origin is already ON grid.
    SMT Small Component R16_3-130_1206 (8260mil,12120mil) on Top Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    Small Component J1-LCL1_In (1416.85mil,9400mil) on Top Layer - Component pads are OFF grid. No action taken.
    Component U6_3-LV25P (7970mil,11350mil) on Top Layer - Component origin is already ON grid.
    Component U6_2-LV25P (9020mil,11350mil) on Top Layer - Component origin is already ON grid.
    SMT Small Component R16_2-130_1206 (9320mil,12120mil) on Top Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    SMT Small Component R16_1-130_1206 (10370mil,12120mil) on Top Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    SMT Small Component R15_3-10k_2512 (7791.89mil,10630mil) on Top Layer - Component pads are OFF grid. No action taken.
    SMT Small Component R15_2-10k_2512 (8790mil,10570mil) on Top Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    SMT Small Component R15_1-10k_2512 (9770mil,10560mil) on Top Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    Small Component L6_3-380uH (7880mil,7830mil) on Top Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    Small Component L6_2-380uH (8720mil,7830mil) on Top Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    Small Component L6_1-380uH (9560mil,7830mil) on Top Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    Small Component L5_3-4mH (11310mil,9774mil) on Top Layer - Component pads are OFF grid. No action taken.
    Small Component L5_2-4mH (11310mil,8530mil) on Top Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    Small Component L5_1-4mH (11310mil,7274mil) on Top Layer - Component pads are OFF grid. No action taken.
    Small Component C27_3-2.2uF_180V (8040mil,10190mil) on Top Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    Small Component C27_2-2.2uF_180V (8760mil,9540mil) on Top Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    Small Component C27_1-2.2uF_180V (9340mil,8910mil) on Top Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    Component U5_3-LV25P (4820mil,11350mil) on Top Layer - Component origin is already ON grid.
    Component U5_2-LV25P (5870mil,11350mil) on Top Layer - Component origin is already ON grid.
    Component U5_1-LV25P (6920mil,11350mil) on Top Layer - Component origin is already ON grid.
    SMT Small Component R14_3-130_1206 (5120mil,12100mil) on Top Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    SMT Small Component R14_2-130_1206 (6170mil,12120mil) on Top Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    SMT Small Component R14_1-130_1206 (7220mil,12120mil) on Top Layer - Component origin is already ON grid. - Component pads are OFF grid. No action taken.
    DIP Component L2-30mH CM (13204.646mil,8114mil) on Top Layer - Component pads are OFF grid. No action taken.
    DIP Component L1-30mH CM (1631.064mil,8114mil) on Top Layer - Component pads are OFF grid. No action taken.
